"","sc3_8_clusters"
"NF","4"
"NF.1","5"
"NF.2","4"
"NF.3","4"
"NF.4","5"
"NF.5","5"
"NF.6","5"
"NF.7","5"
"NF.8","5"
"NF.9","4"
"NF.10","5"
"NF.11","4"
"NF.12","4"
"NF.13","4"
"NF.14","5"
"NF.15","5"
"NF.16","5"
"NF.17","5"
"NF.18","5"
"NF.19","5"
"NF.20","5"
"NF.21","5"
"NF.22","5"
"NF.23","5"
"NF.24","5"
"NF.25","4"
"NF.26","4"
"NF.27","4"
"NF.28","5"
"NF.29","5"
"NF.30","5"
"NF.31","5"
"NF.32","5"
"NF.33","5"
"NF.34","4"
"NF.35","5"
"NF.36","4"
"NF.37","4"
"NF.38","5"
"NF.39","5"
"NF.40","5"
"NF.41","4"
"NF.42","5"
"NF.43","5"
"NF.44","5"
"NF.45","5"
"NF.46","5"
"NF.47","5"
"NF.48","5"
"NF.49","5"
"NF.50","4"
"NF.51","5"
"NF.52","5"
"NF.53","5"
"NF.54","4"
"NF.55","4"
"NF.56","4"
"NF.57","4"
"NF.58","5"
"NF.59","4"
"NF.60","4"
"NF.61","5"
"NF.62","4"
"NF.63","4"
"NF.64","4"
"NF.65","4"
"NF.66","5"
"NF.67","5"
"NF.68","5"
"NF.69","4"
"NF.70","4"
"NF.71","4"
"NF.72","5"
"NF.73","5"
"NF.74","5"
"NF.75","4"
"NF.76","5"
"NF.77","4"
"NF.78","5"
"NF.79","5"
"NF.80","5"
"NF.81","4"
"NF.82","5"
"NF.83","4"
"NF.84","4"
"NF.85","5"
"NF.86","5"
"NF.87","5"
"NF.88","5"
"NF.89","5"
"NF.90","4"
"NF.91","5"
"NF.92","4"
"NF.93","4"
"NF.94","4"
"NF.95","4"
"NF.96","5"
"NF.97","4"
"NF.98","4"
"NF.99","5"
"NF.100","5"
"NF.101","5"
"NF.102","5"
"NF.103","5"
"NF.104","4"
"NF.105","5"
"NF.106","6"
"NF.107","5"
"NF.108","5"
"NF.109","5"
"NF.110","5"
"NF.111","5"
"NF.112","5"
"NF.113","5"
"NF.114","5"
"NF.115","5"
"NF.116","5"
"NF.117","4"
"NF.118","5"
"NF.119","4"
"NF.120","5"
"NF.121","4"
"NF.122","5"
"NF.123","5"
"NF.124","5"
"NF.125","4"
"NF.126","5"
"NF.127","5"
"NF.128","4"
"NF.129","4"
"NF.130","5"
"NF.131","5"
"NF.132","4"
"NF.133","5"
"NF.134","4"
"NF.135","5"
"NF.136","5"
"NF.137","5"
"NF.138","5"
"NP","2"
"NP.1","2"
"NP.2","2"
"NP.3","2"
"NP.4","2"
"NP.5","2"
"NP.6","7"
"NP.7","2"
"NP.8","2"
"NP.9","7"
"NP.10","2"
"NP.11","8"
"NP.12","2"
"NP.13","2"
"NP.14","2"
"NP.15","7"
"NP.16","2"
"NP.17","2"
"NP.18","2"
"NP.19","2"
"NP.20","2"
"NP.21","7"
"NP.22","7"
"NP.23","2"
"NP.24","7"
"NP.25","7"
"NP.26","2"
"NP.27","2"
"NP.28","2"
"NP.29","7"
"NP.30","2"
"NP.31","2"
"NP.32","2"
"NP.33","7"
"NP.34","2"
"NP.35","2"
"NP.36","2"
"NP.37","2"
"NP.38","2"
"NP.39","2"
"NP.40","7"
"NP.41","7"
"NP.42","2"
"NP.43","7"
"NP.44","2"
"NP.45","2"
"NP.46","2"
"NP.47","2"
"NP.48","2"
"NP.49","7"
"NP.50","3"
"NP.51","2"
"NP.52","2"
"NP.53","2"
"NP.54","3"
"NP.55","2"
"NP.56","2"
"NP.57","3"
"NP.58","2"
"NP.59","2"
"NP.60","2"
"NP.61","2"
"NP.62","2"
"NP.63","7"
"NP.64","2"
"NP.65","2"
"NP.66","2"
"NP.67","7"
"NP.68","2"
"NP.69","2"
"NP.70","2"
"NP.71","2"
"NP.72","2"
"NP.73","2"
"NP.74","2"
"NP.75","7"
"NP.76","7"
"NP.77","2"
"NP.78","2"
"NP.79","2"
"NP.80","7"
"NP.81","2"
"NP.82","2"
"NP.83","2"
"NP.84","2"
"NP.85","2"
"NP.86","7"
"NP.87","2"
"NP.88","2"
"NP.89","2"
"NP.90","7"
"NP.91","7"
"NP.92","7"
"NP.93","2"
"NP.94","7"
"NP.95","7"
"NP.96","2"
"NP.97","2"
"NP.98","2"
"NP.99","2"
"NP.100","2"
"NP.101","2"
"NP.102","2"
"NP.103","7"
"NP.104","2"
"NP.105","2"
"NP.106","7"
"NP.107","7"
"NP.108","2"
"NP.109","2"
"NP.110","3"
"NP.111","2"
"NP.112","2"
"NP.113","2"
"NP.114","2"
"NP.115","2"
"NP.116","2"
"NP.117","2"
"NP.118","2"
"NP.119","2"
"NP.120","2"
"NP.121","2"
"NP.122","2"
"NP.123","2"
"NP.124","2"
"NP.125","2"
"NP.126","2"
"NP.127","2"
"NP.128","2"
"NP.129","6"
"NP.130","2"
"NP.131","2"
"NP.132","2"
"NP.133","2"
"NP.134","2"
"NP.135","2"
"NP.136","2"
"NP.137","2"
"NP.138","7"
"NP.139","2"
"NP.140","7"
"NP.141","2"
"NP.142","7"
"NP.143","3"
"NP.144","2"
"NP.145","8"
"NP.146","3"
"NP.147","7"
"NP.148","8"
"NP.149","3"
"NP.150","7"
"NP.151","3"
"NP.152","2"
"NP.153","2"
"NP.154","2"
"NP.155","7"
"NP.156","2"
"NP.157","2"
"NP.158","7"
"NP.159","2"
"NP.160","2"
"NP.161","2"
"NP.162","2"
"NP.163","3"
"NP.164","2"
"NP.165","2"
"NP.166","2"
"NP.167","7"
"NP.168","2"
"PEP","5"
"PEP.1","8"
"PEP.2","8"
"PEP.3","5"
"PEP.4","8"
"PEP.5","5"
"PEP.6","8"
"PEP.7","8"
"PEP.8","8"
"PEP.9","8"
"PEP.10","8"
"PEP.11","5"
"PEP.12","8"
"PEP.13","8"
"PEP.14","8"
"PEP.15","8"
"PEP.16","8"
"PEP.17","8"
"PEP.18","8"
"PEP.19","8"
"PEP.20","8"
"PEP.21","8"
"PEP.22","8"
"PEP.23","5"
"PEP.24","5"
"PEP.25","8"
"PEP.26","5"
"PEP.27","8"
"PEP.28","5"
"PEP.29","5"
"PEP.30","5"
"PEP.31","8"
"PEP.32","6"
"PEP.33","5"
"PEP.34","8"
"PEP.35","8"
"PEP.36","8"
"PEP.37","8"
"PEP.38","5"
"PEP.39","8"
"PEP.40","8"
"PEP.41","8"
"PEP.42","5"
"PEP.43","8"
"PEP.44","5"
"PEP.45","5"
"PEP.46","8"
"PEP.47","8"
"PEP.48","8"
"PEP.49","8"
"PEP.50","8"
"PEP.51","6"
"PEP.52","8"
"PEP.53","8"
"PEP.54","5"
"PEP.55","6"
"PEP.56","5"
"PEP.57","5"
"PEP.58","8"
"PEP.59","8"
"PEP.60","6"
"PEP.61","8"
"PEP.62","8"
"PEP.63","5"
"PEP.64","6"
"PEP.65","8"
"PEP.66","4"
"PEP.67","5"
"PEP.68","4"
"PEP.69","8"
"PEP.70","8"
"PEP.71","8"
"PEP.72","7"
"PEP.73","8"
"PEP.74","8"
"PEP.75","8"
"PEP.76","8"
"PEP.77","8"
"PEP.78","5"
"PEP.79","8"
"PEP.80","5"
"TH","1"
"TH.1","1"
"TH.2","1"
"TH.3","1"
"TH.4","1"
"TH.5","1"
"TH.6","1"
"TH.7","1"
"TH.8","1"
"TH.9","1"
"TH.10","1"
"TH.11","1"
"TH.12","1"
"TH.13","1"
"TH.14","1"
"TH.15","1"
"TH.16","1"
"TH.17","1"
"TH.18","1"
"TH.19","1"
"TH.20","1"
"TH.21","1"
"TH.22","1"
"TH.23","1"
"TH.24","1"
"TH.25","1"
"TH.26","1"
"TH.27","1"
"TH.28","1"
"TH.29","1"
"TH.30","1"
"TH.31","1"
"TH.32","1"
"TH.33","1"
"TH.34","1"
"TH.35","1"
"TH.36","1"
"TH.37","1"
"TH.38","1"
"TH.39","1"
"TH.40","1"
"TH.41","1"
"TH.42","1"
"TH.43","1"
"TH.44","1"
"TH.45","1"
"TH.46","1"
"TH.47","1"
"TH.48","1"
"TH.49","1"
"TH.50","1"
"TH.51","1"
"TH.52","1"
"TH.53","1"
"TH.54","1"
"TH.55","1"
"TH.56","1"
"TH.57","1"
"TH.58","1"
"TH.59","1"
"TH.60","1"
"TH.61","1"
"TH.62","1"
"TH.63","1"
"TH.64","1"
"TH.65","1"
"TH.66","1"
"TH.67","1"
"TH.68","1"
"TH.69","1"
"TH.70","1"
"TH.71","1"
"TH.72","1"
"TH.73","1"
"TH.74","1"
"TH.75","1"
"TH.76","1"
"TH.77","1"
"TH.78","1"
"TH.79","1"
"TH.80","1"
"TH.81","1"
"TH.82","1"
"TH.83","1"
"TH.84","1"
"TH.85","1"
"TH.86","1"
"TH.87","1"
"TH.88","1"
"TH.89","1"
"TH.90","1"
"TH.91","1"
"TH.92","1"
"TH.93","1"
"TH.94","1"
"TH.95","1"
"TH.96","1"
"TH.97","1"
"TH.98","1"
"TH.99","1"
"TH.100","1"
"TH.101","1"
"TH.102","1"
"TH.103","1"
"TH.104","1"
"TH.105","1"
"TH.106","1"
"TH.107","1"
"TH.108","1"
"TH.109","1"
"TH.110","1"
"TH.111","1"
"TH.112","1"
"TH.113","1"
"TH.114","1"
"TH.115","1"
"TH.116","1"
"TH.117","1"
"TH.118","1"
"TH.119","1"
"TH.120","1"
"TH.121","1"
"TH.122","1"
"TH.123","1"
"TH.124","1"
"TH.125","1"
"TH.126","1"
"TH.127","1"
"TH.128","1"
"TH.129","1"
"TH.130","1"
"TH.131","1"
"TH.132","1"
"TH.133","1"
"TH.134","1"
"TH.135","1"
"TH.136","1"
"TH.137","1"
"TH.138","1"
"TH.139","1"
"TH.140","1"
"TH.141","1"
"TH.142","1"
"TH.143","1"
"TH.144","1"
"TH.145","1"
"TH.146","1"
"TH.147","1"
"TH.148","1"
"TH.149","1"
"TH.150","1"
"TH.151","1"
"TH.152","1"
"TH.153","1"
"TH.154","1"
"TH.155","1"
"TH.156","1"
"TH.157","1"
"TH.158","1"
"TH.159","1"
"TH.160","1"
"TH.161","1"
"TH.162","1"
"TH.163","1"
"TH.164","1"
"TH.165","1"
"TH.166","1"
"TH.167","1"
"TH.168","1"
"TH.169","1"
"TH.170","1"
"TH.171","1"
"TH.172","1"
"TH.173","1"
"TH.174","1"
"TH.175","1"
"TH.176","1"
"TH.177","1"
"TH.178","1"
"TH.179","1"
"TH.180","1"
"TH.181","1"
"TH.182","1"
"TH.183","1"
"TH.184","1"
"TH.185","1"
"TH.186","1"
"TH.187","1"
"TH.188","1"
"TH.189","1"
"TH.190","1"
"TH.191","1"
"TH.192","1"
"TH.193","1"
"TH.194","1"
"TH.195","1"
"TH.196","1"
"TH.197","1"
"TH.198","1"
"TH.199","1"
"TH.200","1"
"TH.201","1"
"TH.202","1"
"TH.203","1"
"TH.204","1"
"TH.205","1"
"TH.206","1"
"TH.207","1"
"TH.208","1"
"TH.209","1"
"TH.210","1"
"TH.211","1"
"TH.212","1"
"TH.213","1"
"TH.214","1"
"TH.215","1"
"TH.216","1"
"TH.217","1"
"TH.218","1"
"TH.219","1"
"TH.220","1"
"TH.221","1"
"TH.222","1"
"TH.223","1"
"TH.224","1"
"TH.225","1"
"TH.226","1"
"TH.227","1"
